id;entidad;tipo;subtipo;pais;ciudad;web;tesis_resumen;evidencia_agro_food;ticket_min_eur;ticket_max_eur;instrumentos;acepta_minoritario_sin_control;ultima_operacion_fecha;persona_contacto;cargo;linkedin_url;email_publico;via_entrada;angulo_pitch;red_flags;conflicto;score;tier;confianza;fuente_url_1;fuente_url_2;fecha_verificacion;estado
A1A-060;Frutas Niqui Madrid S.A.;cadena_valor;mayorista_importador;Espana;Madrid;https://niqui.es;Mayorista de nave D (puestos 2-4) con importacion de ambos hemisferios y surtido principalmente nacional. Incluye setas y exoticos.;Ficha ASOMAFRUT 33: nave D puestos 2 y 4, importacion de ambos hemisferios, setas y exoticos en catalogo.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;mayorista@niqui.es;email_generico;Trabaja setas y exoticos: cliente natural del microbrote. Prioriza fruta nacional, relato compatible con el KM 0 de Rootflow.;Sin directivo publicado. Empresa pequena.;ninguno;48;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=33;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-061;Frutas Remacha S.A.;cadena_valor;mayorista_generalista;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=38;Mayorista de nave F (puestos 32-36) con catalogo completo de frutas y hortalizas.;Ficha ASOMAFRUT 38: nave F puestos 32, 34 y 36. Contabilidad como contacto publicado.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;contabilidad@frutasremacha.com;email_generico;Tres puestos en nave F junto a Tellez y Guillen Merca: entorno donde el microbrote ya circula. Oportunidad de no quedarse fuera de la categoria.;Sin posicionamiento diferencial ni directivo publicado.;ninguno;45;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=38;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-062;Frutas Javier Martin S.L.;cadena_valor;mayorista_frutos_rojos;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=31;Mayorista de nave D (puestos 27-29) con catalogo de frutos rojos, setas cultivadas, niscalo, cuarta gama (rucula, espinaca, ensalada) y ecologicos.;Ficha ASOMAFRUT 31: nave D puestos 27 y 29. Cuarta gama con rucula y espinaca, setas y ecologicos. Administrador identificado.;desconocido;desconocido;desconocido;desconocido;-;Francisco Javier Martin;Administrador;-;jmartinsl@frutasjmartinsl.net;email_generico;Ya vende rucula, espinaca baby y setas: el microbrote es la evolucion premium de su propia cuarta gama, con margen muy superior.;Empresa pequena de dos puestos.;ninguno;54;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=31;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-063;Frutas y Hortalizas Centurion S.L.;cadena_valor;mayorista_setas;Espana;Madrid;https://www.frutascenturion.es;Mayorista con puestos en naves D y F especializado en SETAS silvestres y cultivadas, ademas de hortaliza y citricos. Apoderado identificado. Registro sanitario publicado.;Ficha ASOMAFRUT 42: nave D puestos 6-8 y nave F puesto 46. Productos destacados setas, lechuga, aguacate, tomate y pimiento.;desconocido;desconocido;desconocido;desconocido;-;Antonio Esteban Badia;Apoderado;-;-;formulario_web;Especialista en setas silvestres: producto de temporada, alto precio y cliente chef. El microbrote le da la misma venta durante todo el ano.;Email publico solo en formato personal.;ninguno;54;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=42;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-064;Frutas Antonio Gomez S.L.;cadena_valor;mayorista_familiar;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=21;Empresa familiar con 40 anos de presencia en Mercamadrid, nave C puesto 47. Catalogo de fresa, cereza, chirimoya y hortaliza. Gerente identificado.;Ficha ASOMAFRUT 21: nave C puesto 47, 40 anos en el mercado, distribuidor de platano Coplaca.;desconocido;desconocido;desconocido;desconocido;-;Antonio Gomez;Gerente;-;frutasajgomez@gmail.com;email_generico;Empresa familiar consolidada de un solo interlocutor. La categoria premium es su via de diferenciacion frente al vecino de puesto.;Empresa muy pequena. Capacidad de ticket dudosa.;ninguno;45;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=21;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-065;Frutas Hermanos Berenguer S.L.;cadena_valor;mayorista_frutos_rojos;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=28;Mayorista de nave B (puestos 2-4) llevado por dos hermanos Berenguer Linares, ambos gerentes y comerciales. Destacan en fresa, arandano y frambuesa.;Ficha ASOMAFRUT 28: nave B puestos 2 y 4. Productos destacados fresa, tomate, sandia, arandano y frambuesa.;desconocido;desconocido;desconocido;desconocido;-;Sergio Berenguer Linares;Gerente y comercial;-;-;formulario_web;Dos hermanos al frente y especializacion en frutos rojos de alto precio por kilo: perfil receptivo a una categoria de margen aun mayor.;Emails publicados en dominios personales. Empresa pequena.;ninguno;48;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=28;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-066;Missiwa Fruit S.L.;cadena_valor;mayorista_etnico_importador;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=62;Mayorista de nave E (puestos 9-11) especializado en producto de Marruecos, tropicales y etnicos, con importacion y exportacion propias.;Ficha ASOMAFRUT 62: nave E puestos 9 y 11, importacion de Marruecos, China, Colombia, Ecuador, Peru, Mexico y Brasil.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;missiwa2015@gmail.com;email_generico;Perfil importador puro. Encaje bajo salvo como cliente: Rootflow ofrece lo contrario a su modelo, producto local frente a importado.;Modelo basado en importacion, contrario a la tesis KM 0 de Rootflow.;ninguno;40;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=62;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-067;Frutas Enrique Jimenez S.L.;cadena_valor;mayorista_nicho;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=75;Mayorista de nave F (puestos 20-22) muy especializado en caqui, naranja y nispero. Gerente identificado. Reparte a establecimientos.;Ficha ASOMAFRUT 75: nave F puestos 20 y 22. Productos destacados caqui, naranja y nispero.;desconocido;desconocido;desconocido;desconocido;-;Enrique Jimenez;Gerente;-;frutasenriquejimenez@hotmail.com;email_generico;Negocio muy nicho con reparto propio. Puede anadir microbrotes a su ruta sin coste marginal.;Empresa muy pequena y monoproducto.;ninguno;42;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=75;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-068;Frutas y Verduras El Chicho S.L.;cadena_valor;mayorista_proximidad;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=43;Mayorista de nave E (puesto 47) que declara comercializar PRODUCTOS DE PROXIMIDAD. Dos administradores de la familia Alonso Castrejon.;Ficha ASOMAFRUT 43: nave E puesto 47, productos de proximidad declarados, verdura de hoja (acelga, repollo, puerro, lombarda).;desconocido;desconocido;desconocido;desconocido;-;Esther Alonso Castrejon;Administradora;-;frutasyverduraselchicho@hotmail.es;email_generico;Ya vende producto de proximidad y verdura de hoja: Rootflow es el producto de proximidad con mas margen por kg que puede poner en ese mostrador.;Empresa muy pequena de un puesto.;ninguno;48;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=43;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-069;Frutas y Verduras J.C. Aguado S.L.;cadena_valor;mayorista_verdura;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=85;Mayorista de nave C (puesto 38) centrado en verduras y hortalizas. Gerente identificado.;Ficha ASOMAFRUT 85 y buscador de Mercamadrid: nave C puesto 38. Gerente Juan Carlos Aguado.;desconocido;desconocido;desconocido;desconocido;-;Juan Carlos Aguado;Gerente;-;grupoaguado2012@gmail.com;email_generico;Mayorista de verdura con interlocutor unico. Piloto de bajo riesgo para la categoria de microbrotes.;Empresa muy pequena. Sin web propia.;ninguno;42;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=85;https://www.mercamadrid.es/buscador-de-empresas/;2026-09-21;nuevo
A1A-070;Comercio de Patatas y Cebollas S.L.U.;cadena_valor;mayorista_patata_cuarta_gama;Espana;Madrid;https://comerciodepatatasycebollas.es;Mayorista de nave D y B-8 especializado en patata y hortaliza, con linea de CUARTA GAMA de patata, cebolla y ajo pelado. Director y administrador identificados.;Ficha ASOMAFRUT 12: nave D puestos 30-37 y B-8 modulo 7. Cuarta gama declarada. Web corporativa propia.;desconocido;desconocido;desconocido;desconocido;-;Vicente Martin;Director;-;pedidos@comerciodepatatasycebollas.es;email_generico;Ya opera cuarta gama con procesado propio. Podria incorporar el envasado de marca blanca de microbrotes sobre su infraestructura existente.;Commodity de margen bajo. Categoria muy alejada.;ninguno;48;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=12;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-071;Felix Catalan S.L. - Patatas Catalan;cadena_valor;mayorista_patata_hosteleria;Espana;Madrid;https://patatascatalan.es;Mayorista con puestos en naves F e I especializado en PATATA PARA HOSTELERIA (agria y para frito). Gerente identificado. Marca Patatas Catalan.;Ficha ASOMAFRUT 16: nave F puesto 4 y nave I puesto 42. Especialidad declarada en patata agria y para frito en hosteleria.;desconocido;desconocido;desconocido;desconocido;-;Raul Sacristan;Gerente;-;administracion@felixcatalan.es;email_generico;Su cliente es el restaurante y ya reparte a hosteleria. El microbrote viaja en la misma caja con margen muy superior.;Monoproducto commodity. Sin posicionamiento gourmet.;ninguno;48;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=16;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-072;Patatas Hermanos Alvarez S.L.;cadena_valor;mayorista_patata_familiar;Espana;Madrid;https://hermanosalvarez.es;Empresa familiar fundada en 1990, nave A puestos 36-42, con red de proveedores y PRODUCTORES LOCALES para garantizar frescura. Tres hermanos Alvarez en administracion, ventas y compras.;Ficha ASOMAFRUT 76: nave A puestos 36-42. Trabajo declarado con productores locales. Tres directivos Alvarez identificados.;desconocido;desconocido;desconocido;desconocido;-;Javier Alvarez;Administrador;-;info@patatashnosalvarez.com;email_generico;Ya construye su relato sobre proveedores y productores locales: Rootflow es el productor local mas cercano y con mas margen que puede sumar.;Categoria patata, commodity de bajo margen.;ninguno;50;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=76;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-073;Antonio Paris e Hijos S.L.;cadena_valor;mayorista_familiar;Espana;Madrid;https://www.antonioparisehijos.com;Mayorista familiar de nave F (puesto 1), especializado en freson, cerezas, chirimoyas y albaricoques. Jefe administrativo de la familia identificado.;Ficha ASOMAFRUT 2: nave F puesto 1. Productos destacados freson, cerezas, chirimoyas, albaricoques y melocotones.;desconocido;desconocido;desconocido;desconocido;-;Antonio Paris Conde;Jefe Administrativo;-;antonioparisehijos@gmail.com;email_generico;Mayorista familiar de nave F con interlocutor unico y catalogo de fruta de temporada de alto precio.;Empresa muy pequena de un puesto.;ninguno;42;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=2;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-074;Agustin Bravo S.L. - Frutas Brasil;cadena_valor;mayorista_nave_j2;Espana;Madrid;https://www.frutasbrasil.es;Mayorista con mas de 30 anos de experiencia en venta al por mayor de frutas y hortalizas frescas a nivel nacional, modulo 6 de la nave J-2. Gerente y jefe de ventas identificados.;Ficha ASOMAFRUT 1: nave J-2 modulo 6. Mas de 30 anos de experiencia declarados. Web frutasbrasil.es.;desconocido;desconocido;desconocido;desconocido;-;Agustin Bravo;Gerente;-;frutasbrasil@frutasbrasil.es;email_generico;Gerente fundador accesible y distribucion nacional. Puede validar la categoria con un pedido piloto inmediato.;Sin posicionamiento premium declarado.;ninguno;48;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=1;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-075;Raquel Martinez Yelo;cadena_valor;mayorista_fruta_hueso;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=67;Mayorista de nave F (puestos 23-25) centrada en fruta de hueso, peras, manzanas y citricos. Encargado y administracion identificados.;Ficha ASOMAFRUT 67: nave F puestos 23 y 25. Productos destacados albaricoques, paraguayas, melocotones, clementinas y peras conferencia.;desconocido;desconocido;desconocido;desconocido;-;Cristina Cabedo Martinez;Administracion;-;frutasraquelmartinez@gmail.com;email_generico;Puesto vecino a Guillen Merca en nave F: referencia directa del caso de exito de entrada en capital de una marca premium.;Empresario individual. Capacidad de ticket muy limitada.;ninguno;40;C;alta;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=67;https://asociados.asomafrut.com/ficheros/aso_espanol_baja.pdf;2026-09-21;nuevo
A1A-076;Iris Fabiola Bernal Justiniano;cadena_valor;mayorista_puesto;Espana;Madrid;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=88;Operador mayorista asociado a ASOMAFRUT, alta reciente en el directorio de asociados.;Ficha ASOMAFRUT 88 en el directorio de asociados publicado en asociados.asomafrut.com.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;puestofabiola@gmail.com;email_generico;Alta reciente en el mercado: perfil que busca diferenciarse rapido frente a operadores establecidos.;Informacion publica minima. Empresario individual.;ninguno;35;C;media;https://asociados.asomafrut.com/detalle?tb_empresa_id_empresa=88;https://www.mercamadrid.es/buscador-de-empresas/;2026-09-21;nuevo
A1A-077;Agronatural 9920 S.L.;cadena_valor;mayorista_horeca_colectividades;Espana;Madrid;https://www.agronatural.info;Mayorista de la nave E de Mercamadrid posicionado como proveedor estable de responsables de compras, cocinas centrales y empresas de restauracion colectiva, con catalogo de producto local y de temporada.;Buscador de empresas de Mercamadrid: nave E de frutas. Webs agronatural.info y agronaturalfrutasyhortalizas.es con posicionamiento declarado en HORECA y colectividades.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Su cliente declarado son cocinas centrales y restauracion: el canal exacto de Rootflow. Marca blanca Agronatural para colectividades premium.;Sin contacto directivo ni email generico publicado.;ninguno;55;B;media;https://www.mercamadrid.es/buscador-de-empresas/;https://www.agronaturalfrutasyhortalizas.es/es/;2026-09-21;nuevo
A1A-078;Aljofer S.A.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.aljofer.com;Mayorista hortofruticola con puesto en la nave E de frutas de Mercamadrid y web corporativa propia. Figura tambien en el censo de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave E de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Operador consolidado de la nave de frutas con web propia. Categoria premium disponible en exclusiva para su mostrador.;No asociado a ASOMAFRUT. Informacion publica limitada.;ninguno;45;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-079;Frutas Gonzalez Garzon S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.frutasgonzalezg.es;Mayorista de la nave D de frutas de Mercamadrid con web corporativa propia, presente tambien en el listado de empresas de Mercamadrid del Banco de Alimentos.;Buscador de empresas de Mercamadrid (nave D de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Mayorista con marca y web propias en la nave D. Oportunidad de exclusiva de categoria frente a sus vecinos de nave.;No asociado a ASOMAFRUT. Sin contacto directivo publicado.;ninguno;45;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-080;Frusangar S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.frusangar.com;Mayorista de la nave F de frutas de Mercamadrid con web corporativa propia, incluido en el censo de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave F de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Nave F es donde ya operan Guillen Merca y Frutas Tellez con producto premium: argumento competitivo directo.;No asociado a ASOMAFRUT. Informacion publica limitada.;ninguno;45;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-081;Frutas Alba S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;http://www.frutasal-ba.com;Mayorista de la nave D de frutas de Mercamadrid con web corporativa propia.;Buscador de empresas de Mercamadrid: nave D de frutas, con pagina web publicada.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Mayorista de nave D con identidad de marca propia. Piloto de categoria de bajo riesgo.;No asociado a ASOMAFRUT. Sin datos de tamano.;ninguno;42;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-082;Don Fruta S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.donfruta.com;Mayorista de la nave E de frutas de Mercamadrid con marca y web propias (Don Fruta).;Buscador de empresas de Mercamadrid: nave E de frutas, con pagina web publicada.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Marca de consumo propia (Don Fruta) ya construida: candidato natural a marca blanca de microbrotes.;No asociado a ASOMAFRUT. Sin datos de tamano ni contacto directivo.;ninguno;45;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-083;Frutas Molinos S.A.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista de la nave C de frutas de Mercamadrid, incluido en el listado de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave C de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Operador de la nave C, entorno de Frutas Candil y Central Dica. Exclusiva de categoria como diferencial.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;38;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-084;Frutas Zaramadrid S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista de la nave C de frutas de Mercamadrid, presente en el censo de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave C de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Operador consolidado de nave C. Categoria premium disponible como diferencial competitivo.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;38;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-085;Frutas Heredia S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista con puestos en las naves B y E de frutas de Mercamadrid.;Buscador de empresas de Mercamadrid: naves B y E de frutas.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Doble presencia en naves B y E: capacidad de distribuir la categoria en dos mostradores simultaneos.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;38;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-086;Comercial Pataleta S.A.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista de la nave B de frutas de Mercamadrid, incluido en el listado de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave B de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Operador de la nave B. Piloto de categoria con exclusiva de nave como incentivo.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;36;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-087;Cruz Munoz S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista de la nave C de frutas de Mercamadrid, presente en el censo de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave C de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Operador de nave C con trayectoria. Categoria de alto margen disponible en exclusiva.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;36;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-088;Comercial Hortofruticola Hnos. Iriarte S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista familiar (hermanos Iriarte) con puesto en la nave D de frutas de Mercamadrid.;Buscador de empresas de Mercamadrid: nave D de frutas.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Estructura familiar de hermanos: decision corta. Categoria premium como diferencial en nave D.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;38;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-089;Angel Jodra S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista de la nave A de frutas de Mercamadrid, incluido en el listado de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave A de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Operador de nave A. Piloto de bajo riesgo con exclusiva de mostrador.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;36;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-090;Cafergan S.A.;cadena_valor;mayorista_multinave;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Operador con presencia simultanea en las naves C, D, E y F de frutas de Mercamadrid, la mayor huella multinave del buscador oficial entre los no asociados a ASOMAFRUT.;Buscador de empresas de Mercamadrid: naves C, D, E y F de frutas.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Presencia en cuatro naves a la vez: capacidad de dar salida a la categoria en todo el mercado desde el primer dia.;No asociado a ASOMAFRUT. Sin web ni contacto publicados. Naturaleza del negocio por verificar.;ninguno;44;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://www.mercamadrid.es/buscador-de-empresas/;2026-09-21;nuevo
A1A-091;Frutas Manuel Vazquez Barcia S.A.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista de la nave D de frutas de Mercamadrid, presente en el listado de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave D de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Operador de nave D con trayectoria familiar. Categoria premium como diferencial.;VERIFICAR posible solape con Fruteria Vazquez ya mapeada en otro agente. Razones sociales distintas.;ninguno;36;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-092;Furgo Fruta S.L.;cadena_valor;mayorista_distribuidor;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Operador de la nave C de frutas de Mercamadrid cuyo nombre apunta a actividad de reparto y distribucion capilar desde el mercado.;Buscador de empresas de Mercamadrid: nave C de frutas.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Perfil de distribucion capilar: puede llevar el microbrote a fruterias y restaurantes de barrio en la misma ruta.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;38;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://www.mercamadrid.es/buscador-de-empresas/;2026-09-21;nuevo
A1A-093;Frutas y Verduras Mostoles S.L.U.;cadena_valor;mayorista_distribuidor_sur;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista de la nave B de frutas de Mercamadrid con vinculacion declarada al sur de la Comunidad de Madrid.;Buscador de empresas de Mercamadrid: nave B de frutas.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Vinculado al sur de Madrid, la misma zona donde Rootflow busca la nave de 350-432 m2: posible socio logistico ademas de comercial.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;40;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://www.mercamadrid.es/buscador-de-empresas/;2026-09-21;nuevo
A1A-094;Frutas y Verduras J and R Bargueno S.L.;cadena_valor;mayorista_mercamadrid;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Mayorista de la nave A de frutas de Mercamadrid, incluido en el listado de empresas de Mercamadrid del Banco de Alimentos de Madrid.;Buscador de empresas de Mercamadrid (nave A de frutas) y listado Empresas de Mercamadrid de bamadrid.org.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Mayorista de verdura en nave A. Cliente natural de la categoria de brotes.;No asociado a ASOMAFRUT. Sin web ni contacto publicados.;ninguno;36;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://bamadrid.org/wp-content/uploads/2022/09/Empresas-de-Mercamadrid.pdf;2026-09-21;nuevo
A1A-095;ABC QLT Nature S.L.;cadena_valor;mayorista_calidad;Espana;Madrid;https://www.mercamadrid.es/buscador-de-empresas/;Operador de la nave C de frutas de Mercamadrid cuyo nombre (QLT Nature) apunta a un posicionamiento de calidad y producto natural.;Buscador de empresas de Mercamadrid: nave C de frutas, modulos C46, C48 y C50.;desconocido;desconocido;desconocido;desconocido;-;-;-;-;-;formulario_web;Nombre y posicionamiento orientados a calidad y naturalidad: relato compatible con el microbrote vivo de Madrid.;No asociado a ASOMAFRUT. Sin web ni contacto publicados. Posicionamiento por verificar.;ninguno;40;C;media;https://www.mercamadrid.es/buscador-de-empresas/;https://www.mercamadrid.es/buscador-de-empresas/;2026-09-21;nuevo
